85,177,27,2023-03-28 17:00,NULL,NULL
86,178,27,2023-03-28 17:00,NULL,NULL
87,179,27,2023-03-28 17:00,NULL,NULL
88,180,27,2023-03-28 17:00,NULL,NULL
89,181,27,2023-03-28 17:00,NULL,NULL
90,182,27,2023-03-28 17:00,NULL,NULL
91,183,27,2023-03-28 17:00,NULL,NULL
92,184,27,2023-03-28 17:00,NULL,NULL
93,185,27,2023-03-28 17:00,NULL,NULL
94,186,27,2023-03-28 17:00,NULL,NULL
95,187,27,2023-03-28 17:00,NULL,NULL
96,189,27,2023-03-28 17:00,NULL,NULL
97,190,27,2023-03-28 17:00,NULL,NULL
98,192,27,2023-03-28 17:00,NULL,NULL
99,193,27,2023-03-28 17:00,NULL,NULL
100,194,27,2023-03-28 17:00,NULL,NULL
101,195,27,2023-03-28 17:00,NULL,NULL
102,197,27,2023-03-28 17:00,NULL,NULL
103,198,27,2023-03-28 17:00,NULL,NULL
104,199,27,2023-03-28 17:00,NULL,NULL
105,200,27,2023-03-28 17:00,NULL,NULL
106,202,27,2023-03-28 17:00,NULL,NULL
107,203,23,2023-03-28 17:00,NULL,NULL
108,204,23,2023-03-28 17:00,NULL,NULL
109,205,23,2023-03-28 17:00,NULL,NULL
110,206,23,2023-03-28 17:00,NULL,NULL
111,222,21,2023-03-28 17:00,NULL,NULL
112,223,21,2023-03-28 17:00,NULL,NULL
113,224,30,2023-03-28 17:00,NULL,NULL
114,224,27,2023-03-28 17:00,NULL,NULL
115,227,30,2023-03-28 17:00,NULL,NULL
116,228,30,2023-03-28 17:00,NULL,NULL
117,229,30,2023-03-28 17:00,NULL,NULL
118,231,30,2023-03-28 17:00,NULL,NULL
119,232,27,2023-03-28 17:00,NULL,NULL
120,236,27,2023-03-28 17:00,NULL,NULL
121,237,27,2023-03-28 17:00,NULL,NULL
122,238,27,2023-03-28 17:00,NULL,NULL
123,239,27,2023-03-28 17:00,NULL,NULL
124,240,27,2023-03-28 17:00,NULL,NULL
125,311,31,2023-03-28 17:00,NULL,NULL
126,311,30,2023-03-28 17:00,NULL,NULL
127,312,31,2023-03-28 17:00,NULL,NULL
128,312,30,2023-03-28 17:00,NULL,NULL
129,313,31,2023-03-28 17:00,NULL,NULL
130,313,30,2023-03-28 17:00,NULL,NULL
131,314,31,2023-03-28 17:00,NULL,NULL
132,314,30,2023-03-28 17:00,NULL,NULL
133,315,31,2023-03-28 17:00,NULL,NULL
134,315,30,2023-03-28 17:00,NULL,NULL
135,315,27,2023-03-28 17:00,NULL,NULL
136,316,31,2023-03-28 17:00,NULL,NULL
137,316,30,2023-03-28 17:00,NULL,NULL
138,317,31,2023-03-28 17:00,NULL,NULL
139,317,30,2023-03-28 17:00,NULL,NULL
140,319,31,2023-03-28 17:00,NULL,NULL
141,319,30,2023-03-28 17:00,NULL,NULL
142,319,27,2023-03-28 17:00,NULL,NULL
143,320,31,2023-03-28 17:00,NULL,NULL
144,320,30,2023-03-28 17:00,NULL,NULL
145,320,27,2023-03-28 17:00,NULL,NULL
146,321,31,2023-03-28 17:00,NULL,NULL
147,321,30,2023-03-28 17:00,NULL,NULL
148,322,30,2023-03-28 17:00,NULL,NULL
149,322,27,2023-03-28 17:00,NULL,NULL
150,323,30,2023-03-28 17:00,NULL,NULL
151,323,27,2023-03-28 17:00,NULL,NULL
152,324,30,2023-03-28 17:00,NULL,NULL
153,325,30,2023-03-28 17:00,NULL,NULL
154,326,30,2023-03-28 17:00,NULL,NULL
155,327,30,2023-03-28 17:00,NULL,NULL
156,328,30,2023-03-28 17:00,NULL,NULL
157,328,27,2023-03-28 17:00,NULL,NULL
158,329,30,2023-03-28 17:00,NULL,NULL
159,329,27,2023-03-28 17:00,NULL,NULL
160,338,27,2023-03-28 17:00,NULL,NULL
161,340,27,2023-03-28 17:00,NULL,NULL
162,341,27,2023-03-28 17:00,NULL,NULL
163,342,27,2023-03-28 17:00,NULL,NULL
164,360,30,2023-03-28 17:00,NULL,NULL
165,393,30,2023-03-28 17:00,NULL,NULL
166,396,30,2023-03-28 17:00,NULL,NULL
167,398,30,2023-03-28 17:00,NULL,NULL
168,399,30,2023-03-28 17:00,NULL,NULL
169,400,30,2023-03-28 17:00,NULL,NULL
170,401,30,2023-03-28 17:00,NULL,NULL
171,402,30,2023-03-28 17:00,NULL,NULL
172,403,30,2023-03-28 17:00,NULL,NULL
173,424,30,2023-03-28 17:00,NULL,NULL
174,425,30,2023-03-28 17:00,NULL,NULL
175,426,30,2023-03-28 17:00,NULL,NULL
176,428,30,2023-03-28 17:00,NULL,NULL
177,429,30,2023-03-28 17:00,NULL,NULL
178,430,30,2023-03-28 17:00,NULL,NULL
179,431,30,2023-03-28 17:00,NULL,NULL
180,432,30,2023-03-28 17:00,NULL,NULL
181,433,30,2023-03-28 17:00,NULL,NULL
182,434,30,2023-03-28 17:00,NULL,NULL
183,435,30,2023-03-28 17:00,NULL,NULL
184,436,30,2023-03-28 17:00,NULL,NULL
185,437,30,2023-03-28 17:00,NULL,NULL
186,438,30,2023-03-28 17:00,NULL,NULL
187,439,30,2023-03-28 17:00,NULL,NULL
188,440,30,2023-03-28 17:00,NULL,NULL
189,442,30,2023-03-28 17:00,NULL,NULL
190,453,30,2023-03-28 17:00,NULL,NULL
